[0.000000] (-) TimerEvent: {}
[0.000372] (turtlebot3_gazebo) JobQueued: {'identifier': 'turtlebot3_gazebo', 'dependencies': OrderedDict()}
[0.000498] (turtlebot3_gazebo) JobStarted: {'identifier': 'turtlebot3_gazebo'}
[0.028302] (turtlebot3_gazebo) JobProgress: {'identifier': 'turtlebot3_gazebo', 'progress': 'cmake'}
[0.029412] (turtlebot3_gazebo) JobProgress: {'identifier': 'turtlebot3_gazebo', 'progress': 'build'}
[0.030661] (turtlebot3_gazebo) Command: {'cmd': ['/usr/bin/cmake', '--build', '/home/user1/robotfusion/turtlebot3_ws/src/turtlebot3_simulations/turtlebot3_gazebo/build/turtlebot3_gazebo', '--', '-j12', '-l12'], 'cwd': '/home/user1/robotfusion/turtlebot3_ws/src/turtlebot3_simulations/turtlebot3_gazebo/build/turtlebot3_gazebo', 'env': OrderedDict([('GJS_DEBUG_TOPICS', 'JS ERROR;JS LOG'), ('LESSOPEN', '| /usr/bin/lesspipe %s'), ('USER', 'user1'), ('SSH_AGENT_PID', '1963'), ('XDG_SESSION_TYPE', 'x11'), ('SHLVL', '1'), ('LD_LIBRARY_PATH', '/usr/lib/x86_64-linux-gnu/gazebo-11/plugins:/opt/ros/foxy/opt/yaml_cpp_vendor/lib:/opt/ros/foxy/opt/rviz_ogre_vendor/lib:/opt/ros/foxy/lib/x86_64-linux-gnu:/opt/ros/foxy/lib'), ('HOME', '/home/user1'), ('OLDPWD', '/home/user1/robotfusion/turtlebot3_ws/src/turtlebot3_simulations'), ('DESKTOP_SESSION', 'ubuntu'), ('ROS_PYTHON_VERSION', '3'), ('GNOME_SHELL_SESSION_MODE', 'ubuntu'), ('GTK_MODULES', 'gail:atk-bridge'), ('MANAGERPID', '1782'), ('DBUS_SESSION_BUS_ADDRESS', 'unix:path=/run/user/1000/bus'), ('COLORTERM', 'truecolor'), ('IM_CONFIG_PHASE', '1'), ('COLCON_PREFIX_PATH', '/home/user1/robotfusion/turtlebot3_ws/src/turtlebot3_simulations/turtlebot3_gazebo/install:/home/user1/robotfusion/turtlebot3_ws/src/turtlebot3_simulations/install:/home/user1/turtlebot3_ws/src/turtlebot3_simulations/turtlebot3_gazebo/install:/home/user1/robotfusion/turtlebot3_ws/install'), ('ROS_DISTRO', 'foxy'), ('LOGNAME', 'user1'), ('JOURNAL_STREAM', '9:58701'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('XDG_SESSION_CLASS', 'user'), ('USERNAME', 'user1'), ('TERM', 'xterm-256color'), ('GAZEBO_MODEL_PATH', ':/home/user1/turtlebot3_ws/src/turtlebot3_simulations/turtlebot3_gazebo/models'), ('GNOME_DESKTOP_SESSION_ID', 'this-is-deprecated'), ('ROS_LOCALHOST_ONLY', '0'), ('WINDOWPATH', '2'), ('PATH', '/opt/ros/foxy/bin:/home/user1/.local/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin'), ('SESSION_MANAGER', 'local/wpnbddlros412:@/tmp/.ICE-unix/2004,unix/wpnbddlros412:/tmp/.ICE-unix/2004'), ('INVOCATION_ID', 'd2824fa81e404c66822a78c951b92248'), ('XDG_MENU_PREFIX', 'gnome-'), ('GNOME_TERMINAL_SCREEN', '/org/gnome/Terminal/screen/3fb6329c_3273_45c5_ae2b_30ea54876431'), ('XDG_RUNTIME_DIR', '/run/user/1000'), ('DISPLAY', ':0'), ('LANG', 'en_US.UTF-8'), ('XDG_CURRENT_DESKTOP', 'ubuntu:GNOME'), ('XMODIFIERS', '@im=ibus'), ('XDG_SESSION_DESKTOP', 'ubuntu'), ('XAUTHORITY', '/run/user/1000/gdm/Xauthority'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('GNOME_TERMINAL_SERVICE', ':1.88'), ('SSH_AUTH_SOCK', '/run/user/1000/keyring/ssh'), ('AMENT_PREFIX_PATH', '/home/user1/robotfusion/turtlebot3_ws/install/yolobot_recognition:/home/user1/robotfusion/turtlebot3_ws/install/turtlebot3:/home/user1/robotfusion/turtlebot3_ws/install/turtlebot3_teleop:/home/user1/robotfusion/turtlebot3_ws/install/turtlebot3_simulations:/home/user1/robotfusion/turtlebot3_ws/install/turtlebot3_bringup:/home/user1/robotfusion/turtlebot3_ws/install/turtlebot3_node:/home/user1/robotfusion/turtlebot3_ws/install/turtlebot3_navigation2:/home/user1/robotfusion/turtlebot3_ws/install/turtlebot3_gazebo:/home/user1/robotfusion/turtlebot3_ws/install/turtlebot3_fake_node:/home/user1/robotfusion/turtlebot3_ws/install/turtlebot3_example:/home/user1/robotfusion/turtlebot3_ws/install/turtlebot3_description:/home/user1/robotfusion/turtlebot3_ws/install/turtlebot3_cartographer:/home/user1/robotfusion/turtlebot3_ws/src/turtlebot3_simulations/install/turtlebot3_simulations:/home/user1/robotfusion/turtlebot3_ws/src/turtlebot3_simulations/install/turtlebot3_gazebo:/home/user1/robotfusion/turtlebot3_ws/src/turtlebot3_simulations/install/turtlebot3_fake_node:/home/user1/robotfusion/turtlebot3_ws/src/turtlebot3_simulations/turtlebot3_gazebo/install/turtlebot3_gazebo:/home/user1/turtlebot3_ws/src/turtlebot3_simulations/turtlebot3_gazebo/install/turtlebot3_gazebo:/opt/ros/foxy'), ('SHELL', '/bin/bash'), ('QT_ACCESSIBILITY', '1'), ('GDMSESSION', 'ubuntu'), ('LESSCLOSE', '/usr/bin/lesspipe %s %s'), ('GPG_AGENT_INFO', '/run/user/1000/gnupg/S.gpg-agent:0:1'), ('GJS_DEBUG_OUTPUT', 'stderr'), ('QT_IM_MODULE', 'ibus'), ('PWD', '/home/user1/robotfusion/turtlebot3_ws/src/turtlebot3_simulations/turtlebot3_gazebo/build/turtlebot3_gazebo'), ('TURTLEBOT3_MODEL', 'waffle'), ('XDG_CONFIG_DIRS', '/etc/xdg/xdg-ubuntu:/etc/xdg'), ('XDG_DATA_DIRS', '/usr/share/ubuntu:/usr/local/share/:/usr/share/:/var/lib/snapd/desktop'), ('PYTHONPATH', '/home/user1/robotfusion/turtlebot3_ws/install/turtlebot3_teleop/lib/python3.8/site-packages:/home/user1/robotfusion/turtlebot3_ws/install/turtlebot3_example/lib/python3.8/site-packages:/opt/ros/foxy/lib/python3.8/site-packages'), ('COLCON', '1'), ('VTE_VERSION', '6003'), ('CMAKE_PREFIX_PATH', '/home/user1/robotfusion/turtlebot3_ws/install/yolobot_recognition:/home/user1/robotfusion/turtlebot3_ws/install/turtlebot3:/home/user1/robotfusion/turtlebot3_ws/install/turtlebot3_simulations:/home/user1/robotfusion/turtlebot3_ws/install/turtlebot3_bringup:/home/user1/robotfusion/turtlebot3_ws/install/turtlebot3_node:/home/user1/robotfusion/turtlebot3_ws/install/turtlebot3_navigation2:/home/user1/robotfusion/turtlebot3_ws/install/turtlebot3_gazebo:/home/user1/robotfusion/turtlebot3_ws/install/turtlebot3_fake_node:/home/user1/robotfusion/turtlebot3_ws/install/turtlebot3_description:/home/user1/robotfusion/turtlebot3_ws/install/turtlebot3_cartographer:/home/user1/robotfusion/turtlebot3_ws/src/turtlebot3_simulations/install/turtlebot3_simulations:/home/user1/robotfusion/turtlebot3_ws/src/turtlebot3_simulations/install/turtlebot3_gazebo:/home/user1/robotfusion/turtlebot3_ws/src/turtlebot3_simulations/install/turtlebot3_fake_node:/home/user1/robotfusion/turtlebot3_ws/src/turtlebot3_simulations/turtlebot3_gazebo/install/turtlebot3_gazebo:/home/user1/robotfusion/turtlebot3_ws/install/turtlebot3_teleop:/home/user1/robotfusion/turtlebot3_ws/install/turtlebot3_example:/home/user1/turtlebot3_ws/src/turtlebot3_simulations/turtlebot3_gazebo/install/turtlebot3_gazebo:/opt/ros/foxy')]), 'shell': False}
[0.040622] (turtlebot3_gazebo) StderrLine: {'line': b'CMake Error: The current CMakeCache.txt directory /home/user1/robotfusion/turtlebot3_ws/src/turtlebot3_simulations/turtlebot3_gazebo/build/turtlebot3_gazebo/CMakeCache.txt is different than the directory /home/user1/turtlebot3_ws/src/turtlebot3_simulations/turtlebot3_gazebo/build/turtlebot3_gazebo where CMakeCache.txt was created. This may result in binaries being created in the wrong place. If you are not sure, reedit the CMakeCache.txt\n'}
[0.085489] (turtlebot3_gazebo) StdoutLine: {'line': b'[ 25%] Built target turtlebot3_drive\n'}
[0.086036] (turtlebot3_gazebo) StdoutLine: {'line': b'[ 62%] Built target obstacle1\n'}
[0.086148] (turtlebot3_gazebo) StdoutLine: {'line': b'[ 75%] Built target obstacles\n'}
[0.087362] (turtlebot3_gazebo) StdoutLine: {'line': b'[100%] Built target obstacle2\n'}
[0.095718] (turtlebot3_gazebo) CommandEnded: {'returncode': 0}
[0.097232] (-) TimerEvent: {}
[0.117844] (turtlebot3_gazebo) JobProgress: {'identifier': 'turtlebot3_gazebo', 'progress': 'install'}
